EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7537780404090881,0.8539277911186218,0.9267672300338745,0.7536059021949768
1,0.745468020439148,0.8334664106369019,0.9256364703178406,0.7453240752220154
2,0.7387135624885559,0.863715648651123,0.9041780233383179,0.737310528755188
3,0.732245683670044,0.8540902137756348,0.8848324418067932,0.7323147654533386
4,0.754101574420929,0.8687825798988342,0.8967387676239014,0.7541548013687134
5,0.7666450142860413,0.8664262294769287,0.9224786758422852,0.7666653990745544
6,0.7809147834777832,0.8847596049308777,0.9376243352890015,0.7804539203643799
7,0.7642925977706909,0.8656210899353027,0.9153240919113159,0.7646299004554749
8,0.7400853037834167,0.8526058793067932,0.8765165209770203,0.7408926486968994
9,0.735705554485321,0.8411453366279602,0.8830940127372742,0.7361479997634888
