EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7660629153251648,0.9498551487922668,0.9562164545059204,0.7677614092826843
1,0.7444127202033997,0.9102522730827332,0.9789513349533081,0.7436257600784302
2,0.7564590573310852,0.9334627389907837,0.9392273426055908,0.7593473792076111
3,0.7377942800521851,0.9090304374694824,0.9965285658836365,0.7371810078620911
4,0.7560766935348511,0.9143080711364746,0.9848079681396484,0.7574651837348938
5,0.7350183129310608,0.8917057514190674,0.9459567070007324,0.7385344505310059
6,0.765736997127533,0.9436541199684143,1.0029220581054688,0.7656980752944946
7,0.7521346211433411,0.9500709176063538,0.947697639465332,0.7543936371803284
8,0.7675374746322632,0.9504150748252869,0.9977585673332214,0.76536625623703
9,0.7465874552726746,0.9562841653823853,0.9671267867088318,0.7468174695968628
