EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7376863360404968,0.7409412860870361,0.7403782606124878,0.7376863360404968
1,0.7580230832099915,0.7631356716156006,0.7583453059196472,0.7580225467681885
2,0.7449504733085632,0.7478510737419128,0.7478442788124084,0.7449504137039185
3,0.7491056323051453,0.7547222375869751,0.74835604429245,0.7491053342819214
4,0.7370712757110596,0.7393734455108643,0.7412142157554626,0.7370712161064148
5,0.7334566116333008,0.7368249893188477,0.7356091141700745,0.7334566116333008
6,0.77277010679245,0.7679131031036377,0.7844866514205933,0.7727707624435425
7,0.7695308923721313,0.7704669833183289,0.7740046977996826,0.7695311903953552
8,0.7557828426361084,0.7609933018684387,0.7562344074249268,0.7557826638221741
9,0.7591396570205688,0.761737048625946,0.7617578506469727,0.7591397166252136
