EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7534884214401245,0.755476176738739,0.7545291781425476,0.7534883618354797
1,0.7292249202728271,0.7319831252098083,0.7292882204055786,0.729224681854248
2,0.7511400580406189,0.752830982208252,0.7524752616882324,0.7511397004127502
3,0.7565068602561951,0.7569345235824585,0.7588399052619934,0.7565069198608398
4,0.7501282095909119,0.7516665458679199,0.7513167262077332,0.7501281499862671
5,0.7473998665809631,0.7475546002388,0.7500611543655396,0.7474001049995422
6,0.773488461971283,0.7741855382919312,0.7756751179695129,0.7734885811805725
7,0.7652974128723145,0.7650033831596375,0.7685036659240723,0.7652974128723145
8,0.7557424306869507,0.7579031586647034,0.7566345930099487,0.7557421922683716
9,0.7451399564743042,0.7453113198280334,0.7479495406150818,0.7451401948928833
