EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7555234432220459,0.7709025144577026,0.766526460647583,0.7555233240127563
1,0.739922046661377,0.758173406124115,0.7482784986495972,0.7399216294288635
2,0.7602243423461914,0.7766935229301453,0.7686111927032471,0.7602242827415466
3,0.7350645065307617,0.7576296329498291,0.7378137707710266,0.7350641489028931
4,0.7717650532722473,0.779360294342041,0.7885586023330688,0.7717652916908264
5,0.7709856629371643,0.7829428911209106,0.788616418838501,0.7709850072860718
6,0.7717186808586121,0.7826035618782043,0.7871956825256348,0.7717187404632568
7,0.7611488699913025,0.7739021182060242,0.7761407494544983,0.7611487507820129
8,0.7627912759780884,0.7727587819099426,0.7794588208198547,0.7627912163734436
9,0.7734866142272949,0.7882487177848816,0.7840626835823059,0.7734858989715576
