EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7471533417701721,1.1559908390045166,1.0831083059310913,0.7517960071563721
1,0.7450136542320251,1.148076057434082,1.0126256942749023,0.7538681626319885
2,0.75731360912323,1.106536626815796,1.0551635026931763,0.766907274723053
3,0.7625547647476196,1.1730021238327026,1.0957812070846558,0.7637048959732056
4,0.7657322287559509,1.1466429233551025,1.0334779024124146,0.7703607082366943
5,0.7428780198097229,1.0487529039382935,1.056615948677063,0.7569705843925476
6,0.7757036685943604,1.1282849311828613,1.0240124464035034,0.7813567519187927
7,0.7487358450889587,1.1562737226486206,1.0532758235931396,0.7570950984954834
8,0.771716296672821,1.1658672094345093,1.1367062330245972,0.7716939449310303
9,0.7615543007850647,1.1197097301483154,1.1035577058792114,0.7683687806129456
