EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7530118227005005,0.7528663277626038,0.7535185813903809,0.7530120015144348
1,0.747992753982544,0.7470903396606445,0.7493451237678528,0.747992992401123
2,0.7546700835227966,0.7552120089530945,0.7545495629310608,0.7546700835227966
3,0.7480601072311401,0.7485554218292236,0.7479376792907715,0.7480601668357849
4,0.7731495499610901,0.7729562520980835,0.7737360000610352,0.7731497883796692
5,0.7438222765922546,0.7442973256111145,0.743709146976471,0.7438220977783203
6,0.7606160044670105,0.7608354091644287,0.7607831358909607,0.7606160640716553
7,0.747204601764679,0.7476134300231934,0.7472063899040222,0.7472043633460999
8,0.7191749811172485,0.7195382714271545,0.7192243337631226,0.719174861907959
9,0.7766942977905273,0.7774329781532288,0.7763494849205017,0.7766939401626587
