EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7680493593215942,0.769478976726532,0.7676960825920105,0.7680491209030151
1,0.761791467666626,0.7619269490242004,0.7626521587371826,0.7617912888526917
2,0.7767112851142883,0.7785138487815857,0.7760131359100342,0.7767108678817749
3,0.7446733713150024,0.7454644441604614,0.7448947429656982,0.7446733713150024
4,0.7574349641799927,0.7586210370063782,0.7573191523551941,0.7574348449707031
5,0.7463740706443787,0.7472232580184937,0.746553897857666,0.7463740110397339
6,0.7627509832382202,0.7642211318016052,0.7623156309127808,0.7627507448196411
7,0.7691452503204346,0.7695155739784241,0.7699214816093445,0.769145131111145
8,0.763053297996521,0.7635185122489929,0.7635712027549744,0.7630531787872314
9,0.7242012023925781,0.726020097732544,0.7233278751373291,0.724200963973999
