EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7647547721862793,1.026031732559204,0.9919929504394531,0.7648071050643921
1,0.7501567602157593,0.9953070282936096,0.9618392586708069,0.7561650276184082
2,0.7438410520553589,0.9928404688835144,0.9595739245414734,0.7471408843994141
3,0.7237505316734314,1.0046052932739258,0.9930524826049805,0.7253089547157288
4,0.7507168054580688,1.0291293859481812,1.0328656435012817,0.7505810260772705
5,0.7434413433074951,1.0210084915161133,0.9799458980560303,0.7473758459091187
6,0.7488712072372437,1.0056525468826294,1.032120943069458,0.7508575916290283
7,0.7458377480506897,0.9620074033737183,1.0796961784362793,0.7438086867332458
8,0.7510955333709717,1.008815050125122,0.9940154552459717,0.7539493441581726
9,0.766506016254425,1.016781210899353,1.0729126930236816,0.7664160132408142
