EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7751205563545227,0.9921212792396545,0.9434868097305298,0.7823927402496338,0.8026241064071655,0.8299325704574585
1,0.7420574426651001,0.9981430768966675,0.9712036848068237,0.7519004940986633,0.7642304301261902,0.8008829951286316
2,0.7348052263259888,0.9393371343612671,1.0288101434707642,0.7505373358726501,0.7644048929214478,0.7787358164787292
3,0.7629908323287964,0.9672988653182983,1.0412473678588867,0.7765105962753296,0.7916045784950256,0.8062795400619507
4,0.7557629942893982,0.9805508852005005,1.055364727973938,0.7732865810394287,0.7674713730812073,0.7856422662734985
5,0.7540171146392822,0.9479747414588928,1.0868089199066162,0.7633234262466431,0.7751059532165527,0.7805996537208557
6,0.7317290306091309,0.9277902841567993,1.0434333086013794,0.7428102493286133,0.7621283531188965,0.7717483639717102
7,0.742218554019928,0.9698674082756042,1.0201364755630493,0.7541430592536926,0.7673638463020325,0.7860710620880127
8,0.737185001373291,0.9692285060882568,1.048898458480835,0.7414960265159607,0.7511544823646545,0.7722257375717163
9,0.7517356872558594,0.9639377593994141,1.0546737909317017,0.762758731842041,0.768949031829834,0.7854457497596741
