EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7675694227218628,1.2246743440628052,1.1073020696640015,0.7770003080368042
1,0.7508891820907593,1.2521470785140991,1.0491913557052612,0.7565246820449829
2,0.7737749218940735,1.238210678100586,1.1155287027359009,0.776846706867218
3,0.7746888399124146,1.2259515523910522,1.1075050830841064,0.7855169177055359
4,0.7691490054130554,1.2688666582107544,5.588653087615967,5.833582401275635
5,0.7662523984909058,1.2530531883239746,1.0611913204193115,0.772811233997345
6,0.7332625985145569,1.2086684703826904,1.033031702041626,0.7410634756088257
7,0.7412194609642029,1.228513479232788,1.0569082498550415,0.7452904582023621
8,0.7550989985466003,1.2083814144134521,1.1163150072097778,0.7643659114837646
9,0.7557289004325867,1.1855614185333252,1.0513908863067627,0.7695043087005615
