EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7913957834243774,0.805747389793396,0.8115537762641907,0.7913958430290222
1,0.7438299059867859,0.7625117897987366,0.7665952444076538,0.7438297867774963
2,0.7394826412200928,0.7513974905014038,0.7634332776069641,0.7394833564758301
3,0.7555781006813049,0.7698461413383484,0.7833447456359863,0.7555771470069885
4,0.7530620098114014,0.7713103294372559,0.7750495672225952,0.753061830997467
5,0.7413420677185059,0.7500941157341003,0.7709687352180481,0.7413424849510193
6,0.7680371999740601,0.7966732978820801,0.7781187891960144,0.7680371999740601
7,0.7512201070785522,0.7763904333114624,0.7655695676803589,0.7512203454971313
8,0.7599766850471497,0.7833310961723328,0.7797982096672058,0.7599756717681885
9,0.730462908744812,0.7505843639373779,0.7495502233505249,0.7304635047912598
