EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7756454944610596,0.8694669604301453,0.9085685610771179,0.7757274508476257
1,0.7416306138038635,0.8520388007164001,0.8678893446922302,0.74078768491745
2,0.7478394508361816,0.8400934338569641,0.8848307132720947,0.7481055855751038
3,0.741486668586731,0.8482578992843628,0.8870077133178711,0.7408351302146912
4,0.7397712469100952,0.8463448882102966,0.8844520449638367,0.7392017245292664
5,0.7423925995826721,0.8556753396987915,0.878760039806366,0.7423768043518066
6,0.7875319719314575,0.8807686567306519,0.9216041564941406,0.7876304984092712
7,0.7519593238830566,0.8352235555648804,0.907691478729248,0.7515900731086731
8,0.766726553440094,0.8670390844345093,0.9193393588066101,0.7660568356513977
9,0.7680550217628479,0.8625122904777527,0.8888512849807739,0.7679519653320312
