EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7910887598991394,0.791667103767395,0.7927402853965759,0.7910889387130737
1,0.7598119974136353,0.7619888186454773,0.760127067565918,0.7598116993904114
2,0.759113073348999,0.7582628130912781,0.7627812623977661,0.7591132521629333
3,0.7655158638954163,0.7668018341064453,0.766603410243988,0.7655158638954163
4,0.7432622909545898,0.7436648607254028,0.7457125186920166,0.7432624101638794
5,0.7422850728034973,0.7441206574440002,0.7427723407745361,0.742284893989563
6,0.769130289554596,0.7666066288948059,0.7742857336997986,0.7691308259963989
7,0.741782546043396,0.7436292767524719,0.7423471212387085,0.7417822480201721
8,0.7540208697319031,0.7561153173446655,0.7544310092926025,0.7540205717086792
9,0.7674835920333862,0.7663804292678833,0.7709943652153015,0.7674839496612549
