EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7562416195869446,1.8230704069137573,1.158715009689331,0.785446047782898
1,0.7704441547393799,1.7706793546676636,1.1279304027557373,0.8004056215286255
2,0.7403116822242737,1.7653529644012451,1.0828752517700195,0.7825424671173096
3,0.7346444725990295,1.8274184465408325,1.1201127767562866,0.7588097453117371
4,0.7584245204925537,1.7768608331680298,1.0100051164627075,0.8027856349945068
5,0.7767356634140015,1.865655779838562,1.094738245010376,0.8022091388702393
6,0.735882043838501,1.7682799100875854,0.958634614944458,0.7841202616691589
7,0.7451840043067932,1.7869038581848145,1.1278425455093384,0.7721567153930664
8,0.7576307654380798,1.7678114175796509,0.9977344274520874,0.8018320798873901
9,0.7425016760826111,1.760886549949646,1.1423217058181763,0.772103488445282
