EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7738922834396362,1.9546223878860474,3.3793580532073975,5.548411846160889
1,0.7347784638404846,1.9314478635787964,1.1245784759521484,0.7723587155342102
2,0.7660060524940491,2.0555357933044434,0.9978467226028442,0.7981791496276855
3,0.7416964173316956,1.9746094942092896,7.071597099304199,5.921118259429932
4,0.7708574533462524,1.9369354248046875,0.9278368353843689,0.8188034892082214
5,0.7557104229927063,2.001490831375122,1.1442713737487793,0.7795319557189941
6,0.724460780620575,1.9553533792495728,0.9888573884963989,0.7699109315872192
7,0.7712556719779968,1.9444177150726318,1.121876835823059,0.8090333342552185
8,0.7506564259529114,2.0121846199035645,1.0990869998931885,0.7761266827583313
9,0.7607912421226501,1.963469386100769,0.9693238735198975,0.8084308505058289
