EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7472726702690125,0.747709333896637,0.7471960186958313,0.7472726702690125
1,0.7571097612380981,0.7572212219238281,0.757375955581665,0.7571099400520325
2,0.7594926357269287,0.759981632232666,0.7593686580657959,0.7594923973083496
3,0.7496535181999207,0.7504634857177734,0.7491982579231262,0.7496532201766968
4,0.7384159564971924,0.7374975085258484,0.7396742701530457,0.7384165525436401
5,0.7480209469795227,0.7481185793876648,0.7482677102088928,0.7480209469795227
6,0.7670937776565552,0.768255352973938,0.7662753462791443,0.7670934200286865
7,0.7535251975059509,0.7537173628807068,0.7536999583244324,0.7535251975059509
8,0.7760911583900452,0.7760130763053894,0.7764933705329895,0.7760912775993347
9,0.7627329230308533,0.7633607983589172,0.7624441981315613,0.7627326846122742
