EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7421160936355591,0.7425036430358887,0.7419931888580322,0.74211585521698
1,0.7298986315727234,0.7300770282745361,0.7299792766571045,0.7298986315727234
2,0.7694690823554993,0.7696961760520935,0.769494891166687,0.7694689631462097
3,0.7458981275558472,0.7460886240005493,0.7459749579429626,0.7458979487419128
4,0.7597110271453857,0.7595311999320984,0.7601359486579895,0.7597113251686096
5,0.7639966011047363,0.7643328905105591,0.7639268040657043,0.7639964818954468
6,0.749691903591156,0.7495393753051758,0.7500956654548645,0.7496920824050903
7,0.7586311101913452,0.7585046887397766,0.7590358257293701,0.7586312294006348
8,0.7484090328216553,0.7479928731918335,0.7490805983543396,0.7484092116355896
9,0.7588741183280945,0.7593591809272766,0.7586500644683838,0.7588741779327393
