EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.78916335105896,1.112129807472229,1.0775530338287354,1.0696604251861572,0.8248828649520874,0.8413811326026917
1,0.7515881061553955,1.0826326608657837,1.018652319908142,1.0450249910354614,0.7924466729164124,0.8184762597084045
2,0.7834054827690125,1.1000521183013916,1.061935544013977,1.0628674030303955,0.8158594369888306,0.834089994430542
3,0.7679752111434937,1.1016982793807983,1.0784258842468262,1.0698519945144653,0.8009100556373596,0.8201501965522766
4,0.7509269714355469,1.1026755571365356,1.0176297426223755,1.0633363723754883,0.7974293828010559,0.821435272693634
5,0.7396222352981567,1.107148289680481,1.007266879081726,1.077706217765808,0.782519519329071,0.8218483924865723
6,0.766105055809021,1.074364185333252,1.0774784088134766,1.0639102458953857,0.8101542592048645,0.8255100846290588
7,0.7379990220069885,1.069372296333313,1.048742651939392,1.0469233989715576,0.781773030757904,0.8054783344268799
8,0.7748578190803528,1.1181621551513672,1.0024925470352173,1.0606228113174438,0.8091866970062256,0.8397865295410156
9,0.754488468170166,1.082006812095642,0.9522532224655151,0.9999828934669495,0.806270182132721,0.828731119632721
