EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7716708183288574,1.1335853338241577,1.0845065116882324,1.116510033607483,0.8087782859802246,0.8303611278533936
1,0.7442122101783752,1.0932453870773315,1.0363717079162598,1.0798338651657104,0.7973910570144653,0.8161296844482422
2,0.7710979580879211,1.2018088102340698,1.1053658723831177,1.2027487754821777,0.7996442317962646,0.8416897058486938
3,0.7451946139335632,1.0722064971923828,0.9893423318862915,1.0423208475112915,0.8011438846588135,0.8254042863845825
4,0.7688430547714233,1.1054332256317139,1.0663530826568604,1.0982252359390259,0.8132327795028687,0.8321300745010376
5,0.7527570128440857,1.0961776971817017,1.0288265943527222,1.0596089363098145,0.7899400591850281,0.810167133808136
6,0.7612122893333435,1.1235578060150146,1.0600982904434204,1.0981788635253906,0.8037390112876892,0.8213967680931091
7,0.7571813464164734,1.064565896987915,1.0425947904586792,1.0646156072616577,0.8089126944541931,0.8267406225204468
8,0.7499715089797974,1.122226595878601,1.02230966091156,1.0859793424606323,0.8011766672134399,0.8264095783233643
9,0.7417426705360413,1.0952705144882202,1.0089718103408813,1.061577558517456,0.7875553965568542,0.8150108456611633
