EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7699748277664185,0.7707852125167847,0.7704134583473206,0.7699748277664185
1,0.7590575814247131,0.7599462270736694,0.759330689907074,0.7590577602386475
2,0.7525354027748108,0.7536083459854126,0.7526196837425232,0.7525354027748108
3,0.7353070378303528,0.7358089089393616,0.735991358757019,0.7353070974349976
4,0.7460582852363586,0.7476970553398132,0.7456140518188477,0.7460582256317139
5,0.7545689344406128,0.7554494142532349,0.7548324465751648,0.7545688152313232
6,0.7648396492004395,0.7673481702804565,0.7634431719779968,0.764839231967926
7,0.7689749002456665,0.768984317779541,0.770378053188324,0.768975019454956
8,0.7338689565658569,0.7345116138458252,0.7343458533287048,0.7338690161705017
9,0.7542828321456909,0.7564482092857361,0.7532710433006287,0.7542824745178223
