EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7701418399810791,0.7715607285499573,0.776101291179657,0.7701418399810791
1,0.7615706324577332,0.7662357687950134,0.7634884119033813,0.7615707516670227
2,0.7322786450386047,0.7393978238105774,0.7332313656806946,0.7322783470153809
3,0.7494484186172485,0.755420446395874,0.7508208751678467,0.7494482398033142
4,0.7355654239654541,0.7402241230010986,0.7384863495826721,0.7355653047561646
5,0.7060892581939697,0.7091711759567261,0.7106333374977112,0.7060893177986145
6,0.7502492666244507,0.7526167035102844,0.7558759450912476,0.7502492666244507
7,0.7524296045303345,0.7543549537658691,0.7584853768348694,0.7524297833442688
8,0.7776188254356384,0.7816370129585266,0.7807992696762085,0.7776188850402832
9,0.7444109320640564,0.7452870607376099,0.7517125010490417,0.744411289691925
