EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.736488401889801,0.7391594648361206,0.7389394044876099,0.7364881634712219
1,0.7415527701377869,0.7424392104148865,0.745977520942688,0.7415528893470764
2,0.7717180252075195,0.7730996608734131,0.7755276560783386,0.7717181444168091
3,0.7804304957389832,0.7816195487976074,0.7843325138092041,0.7804304957389832
4,0.7461334466934204,0.7463051080703735,0.750906765460968,0.7461337447166443
5,0.7447739839553833,0.7467135787010193,0.7479023337364197,0.7447738647460938
6,0.754559338092804,0.7552754282951355,0.7592693567276001,0.7545593976974487
7,0.7413736581802368,0.7413551211357117,0.7463175654411316,0.7413739562034607
8,0.7448976635932922,0.7441570162773132,0.7509431838989258,0.7448979616165161
9,0.74252849817276,0.7460848689079285,0.7433310151100159,0.7425283789634705
