EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7385880947113037,0.796765923500061,0.8224747180938721,0.7386506199836731
1,0.76792311668396,0.8208422064781189,0.8452476859092712,0.7679197788238525
2,0.7668472528457642,0.8296076655387878,0.8417186737060547,0.7668762803077698
3,0.787278950214386,0.8485402464866638,0.8672676682472229,0.7871795892715454
4,0.7364212870597839,0.8000041842460632,0.8244004845619202,0.7363618612289429
5,0.7683699727058411,0.8197726011276245,0.8446632027626038,0.7683506011962891
6,0.7389371395111084,0.8038211464881897,0.8251455426216125,0.7389209270477295
7,0.7310847043991089,0.7939024567604065,0.8085711002349854,0.7311298847198486
8,0.7615557909011841,0.8350509405136108,0.8328989148139954,0.7615520358085632
9,0.764708936214447,0.8294621706008911,0.8391977548599243,0.7647342681884766
