EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7551504969596863,1.2820098400115967,1.1265411376953125,0.7625250220298767
1,0.7719321250915527,1.2415047883987427,1.090636968612671,0.7860777974128723
2,0.7690073251724243,1.2451521158218384,1.1368885040283203,0.7766144871711731
3,0.7885573506355286,1.3499516248703003,0.9459229111671448,0.8012535572052002
4,0.7530560493469238,1.2776223421096802,1.105197787284851,0.766061007976532
5,0.7486224174499512,1.2397912740707397,1.1013519763946533,0.7597844004631042
6,0.78001469373703,1.2724233865737915,1.0035545825958252,0.7919281125068665
7,0.7583695650100708,1.2391464710235596,1.075900912284851,0.7713691592216492
8,0.7548439502716064,1.2444647550582886,1.0359224081039429,0.7702222466468811
9,0.7679164409637451,1.3041751384735107,1.0838582515716553,0.7759329676628113
