EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7761569619178772,0.7754687070846558,0.7771570086479187,0.7761574387550354
1,0.759435772895813,0.7600432634353638,0.759105384349823,0.7594355344772339
2,0.73746657371521,0.7374354600906372,0.7378107309341431,0.7374668121337891
3,0.7624692916870117,0.7631735801696777,0.7620590329170227,0.7624689340591431
4,0.7437435388565063,0.7440122365951538,0.7438127398490906,0.7437434196472168
5,0.7421037554740906,0.7421267032623291,0.7423988580703735,0.7421038746833801
6,0.7846519351005554,0.7845711708068848,0.7850487232208252,0.7846518754959106
7,0.7653843760490417,0.7652146816253662,0.7658373117446899,0.7653846144676208
8,0.7548589706420898,0.7558258771896362,0.754155158996582,0.754858672618866
9,0.7461715340614319,0.7460736036300659,0.7465724349021912,0.746171772480011
