EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7665696740150452,0.8083702921867371,0.8346948623657227,0.7665584683418274
1,0.740406334400177,0.7830749154090881,0.8168469667434692,0.7404504418373108
2,0.7502938508987427,0.7982457876205444,0.834007978439331,0.7502424120903015
3,0.7586067318916321,0.8205395936965942,0.8150804042816162,0.7586323022842407
4,0.7706137299537659,0.8143299221992493,0.8518505692481995,0.7705864310264587
5,0.7815675735473633,0.8223199248313904,0.8579222559928894,0.78147292137146
6,0.7577908635139465,0.8026896119117737,0.8311938643455505,0.7578144073486328
7,0.7454642653465271,0.8125380277633667,0.8106240034103394,0.7454530596733093
8,0.7538862824440002,0.8032174110412598,0.8348283171653748,0.7538377642631531
9,0.7418224811553955,0.8067373633384705,0.7957183718681335,0.7419061064720154
