EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7658929228782654,1.0194816589355469,1.047745704650879,0.956769585609436,0.8027892708778381,0.8079802393913269
1,0.751810610294342,1.0377050638198853,1.056636929512024,0.9950870275497437,0.7917885184288025,0.8020604848861694
2,0.7790830135345459,1.116849422454834,1.0293035507202148,1.0219820737838745,0.8016021847724915,0.8303689360618591
3,0.746260941028595,1.0551631450653076,0.9976480007171631,0.9834257364273071,0.7854039669036865,0.8125975131988525
4,0.7571547627449036,1.0733650922775269,0.9885724782943726,0.9754171371459961,0.7905493378639221,0.8178225755691528
5,0.7553155422210693,1.0397088527679443,1.0636650323867798,0.9916329383850098,0.8017144799232483,0.81429523229599
6,0.7414902448654175,1.0526020526885986,1.015213131904602,0.9861926436424255,0.7839943766593933,0.8071690797805786
7,0.7296195030212402,1.0754942893981934,1.0327991247177124,1.0042184591293335,0.766111433506012,0.7934796214103699
8,0.7822986245155334,1.0984275341033936,1.0695035457611084,1.0372687578201294,0.8128880262374878,0.8392310738563538
9,0.754915714263916,1.0648325681686401,1.041862964630127,0.9838682413101196,0.7922635078430176,0.8110551238059998
