EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7868961691856384,2.145347833633423,1.0154101848602295,0.8212881088256836
1,0.7555999159812927,2.101860284805298,1.1752450466156006,0.8157510757446289
2,0.7691723704338074,2.183067798614502,6.461513042449951,5.9040327072143555
3,0.7447834014892578,2.2173569202423096,5.131587982177734,5.907141208648682
4,0.7544518709182739,2.111956834793091,1.1471692323684692,0.7907130122184753
5,0.7475634813308716,2.1410598754882812,6.417679786682129,5.932859420776367
6,0.7494254112243652,2.1583194732666016,1.1237823963165283,0.7911149859428406
7,0.7485336661338806,2.134066104888916,1.1918351650238037,0.8142809271812439
8,0.762283980846405,2.192643880844116,1.0443308353424072,0.7929321527481079
9,0.7509641647338867,2.112184762954712,0.978084921836853,0.8039036989212036
