EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7703130841255188,0.7777562141418457,0.7803534269332886,0.770313024520874
1,0.7530956864356995,0.759415328502655,0.7645527720451355,0.753095805644989
2,0.7899797558784485,0.7948077917098999,0.8027856945991516,0.7899799346923828
3,0.7687653303146362,0.7759779095649719,0.7800449132919312,0.768765389919281
4,0.738274335861206,0.7521083354949951,0.7422285079956055,0.7382739186286926
5,0.7316362857818604,0.7380068898200989,0.7438969016075134,0.7316362857818604
6,0.7644007205963135,0.7710320949554443,0.7747870087623596,0.7644007802009583
7,0.7812067866325378,0.7919896245002747,0.7889630198478699,0.7812066078186035
8,0.7685731053352356,0.774257481098175,0.7821016907691956,0.7685731649398804
9,0.7351077198982239,0.7437547445297241,0.7460073232650757,0.7351077198982239
