EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7219785451889038,0.7314431071281433,0.7335286140441895,0.7219787240028381
1,0.7423627376556396,0.7489721775054932,0.7566580176353455,0.7423628568649292
2,0.7560960650444031,0.7661628127098083,0.7645736336708069,0.7560960054397583
3,0.7625854015350342,0.7692646980285645,0.7754994630813599,0.762585461139679
4,0.7850710153579712,0.7915693521499634,0.7991591691970825,0.7850708961486816
5,0.7461950778961182,0.7549836039543152,0.7582149505615234,0.7461950778961182
6,0.7409913539886475,0.7492753863334656,0.751192033290863,0.7409915924072266
7,0.7402788996696472,0.7530664801597595,0.7452360391616821,0.7402787208557129
8,0.7727608680725098,0.7760268449783325,0.7897778749465942,0.7727609276771545
9,0.7821763157844543,0.7904878258705139,0.7939374446868896,0.7821763753890991
