EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.761020302772522,0.7612202167510986,0.7624932527542114,0.7610203623771667
1,0.7556155323982239,0.7567885518074036,0.7560600638389587,0.7556154727935791
2,0.7746095061302185,0.7766251564025879,0.7740464806556702,0.774609386920929
3,0.7627928256988525,0.7640951871871948,0.7630716562271118,0.7627927660942078
4,0.7578456997871399,0.7592682242393494,0.7578827142715454,0.7578457593917847
5,0.7669329643249512,0.7683207392692566,0.7671540379524231,0.7669326066970825
6,0.7757809162139893,0.7764522433280945,0.776689350605011,0.7757809162139893
7,0.7459326386451721,0.7480337619781494,0.7454162240028381,0.7459325790405273
8,0.7587712407112122,0.7600887417793274,0.7589967846870422,0.7587711215019226
9,0.7424090504646301,0.7427088618278503,0.743668794631958,0.7424092292785645
