EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7425045967102051,0.7467202544212341,0.7418328523635864,0.7425042986869812
1,0.7645307183265686,0.7659235596656799,0.7670209407806396,0.7645307779312134
2,0.731426477432251,0.7333230376243591,0.7333590388298035,0.731426477432251
3,0.7774063944816589,0.7806978821754456,0.7777226567268372,0.7774063348770142
4,0.7675704956054688,0.7674234509468079,0.7713614702224731,0.7675707340240479
5,0.7696613073348999,0.7693089246749878,0.7738791704177856,0.7696616053581238
6,0.7602226734161377,0.7631584405899048,0.76084965467453,0.7602224946022034
7,0.7910273671150208,0.791752815246582,0.7942295670509338,0.7910274267196655
8,0.7400972843170166,0.7433334589004517,0.7407054901123047,0.740097165107727
9,0.741420328617096,0.7438717484474182,0.7426503896713257,0.7414202094078064
