EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7553389668464661,1.112451195716858,1.045206904411316,1.0562856197357178,0.791973352432251,0.816987931728363
1,0.7537322640419006,1.0594701766967773,1.0106781721115112,1.0095702409744263,0.80134117603302,0.8219444155693054
2,0.7225894331932068,1.0615713596343994,1.0149904489517212,1.0279216766357422,0.7650192975997925,0.7885122895240784
3,0.7554312348365784,1.0591589212417603,1.0803918838500977,1.0520806312561035,0.800860583782196,0.8177672028541565
4,0.7497546672821045,1.1237012147903442,1.0059303045272827,1.0445570945739746,0.7863284945487976,0.8184537291526794
5,0.7388852834701538,1.0603419542312622,1.0023759603500366,0.9899367094039917,0.7813530564308167,0.7977465987205505
6,0.7432090044021606,1.078462839126587,1.0308735370635986,1.0430642366409302,0.795473039150238,0.8195645213127136
7,0.7607166767120361,1.082032322883606,1.0163060426712036,1.0205137729644775,0.8067495822906494,0.8238953351974487
8,0.7545893788337708,1.140291452407837,1.0475802421569824,1.0771191120147705,0.7908860445022583,0.8180928826332092
9,0.7316287159919739,1.086981177330017,1.0426831245422363,1.0399547815322876,0.7751298546791077,0.8014347553253174
