EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.712102472782135,1.3767204284667969,1.0884402990341187,0.7311697602272034
1,0.7409928441047668,1.3987743854522705,1.1333469152450562,0.7554267644882202
2,0.7471508979797363,1.4110263586044312,1.115209698677063,0.764611005783081
3,0.7426000833511353,1.4624075889587402,1.0663046836853027,0.7602793574333191
4,0.7258411049842834,1.4003657102584839,0.9777301549911499,0.752673864364624
5,0.7463371157646179,1.388020396232605,1.071597695350647,0.7696892619132996
6,0.7657506465911865,1.3626891374588013,1.0088231563568115,0.7947897911071777
7,0.7501513957977295,1.460598349571228,1.0173437595367432,0.7590737342834473
8,0.7606600522994995,1.4288723468780518,1.164371371269226,0.7714805006980896
9,0.7349936366081238,1.375611424446106,1.1228736639022827,0.7509688138961792
