EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7842304706573486,0.8418651223182678,0.8806425333023071,0.7840679287910461
1,0.7513211965560913,0.8136564493179321,0.8503972887992859,0.7513461709022522
2,0.7536449432373047,0.8333720564842224,0.8338050246238708,0.7536455988883972
3,0.7362921237945557,0.7956225872039795,0.8218877911567688,0.736419141292572
4,0.7591349482536316,0.835788905620575,0.838104248046875,0.7591349482536316
5,0.7502938508987427,0.8081901669502258,0.8629767894744873,0.7500556111335754
6,0.7435458898544312,0.794486939907074,0.8417826890945435,0.7435108423233032
7,0.7550822496414185,0.8213900923728943,0.8431006073951721,0.7551982402801514
8,0.759485125541687,0.8361933827400208,0.8366765379905701,0.7595444917678833
9,0.7337837815284729,0.7974896430969238,0.8357695937156677,0.7338248491287231
