EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7618537545204163,1.321633219718933,1.1137293577194214,0.7752845883369446
1,0.759610652923584,1.2853419780731201,0.9990495443344116,0.7757783532142639
2,0.7620095014572144,1.2870880365371704,0.8237077593803406,0.8144797086715698
3,0.7695409059524536,1.3250612020492554,1.1123765707015991,0.7765966057777405
4,0.781602144241333,1.3383777141571045,1.077525019645691,0.79941725730896
5,0.7649397850036621,1.3481792211532593,0.9595774412155151,0.784842312335968
6,0.7702905535697937,1.295584797859192,1.0799689292907715,0.7859888672828674
7,0.7596540451049805,1.3080439567565918,1.090108036994934,0.7719410061836243
8,0.7597718238830566,1.2870984077453613,1.128377079963684,0.7725887298583984
9,0.7287214994430542,1.2993922233581543,1.0380672216415405,0.7429400682449341
