EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.749729573726654,2.5466320514678955,0.9525758028030396,0.833071768283844
1,0.766348659992218,2.448244333267212,0.956441342830658,0.8610014915466309
2,0.7366223335266113,2.4459567070007324,1.0073202848434448,0.8650742173194885
3,0.7609956860542297,2.5177385807037354,0.9974263310432434,0.8692634701728821
4,0.7320740818977356,2.533952474594116,0.9398224949836731,0.8235815167427063
5,0.7513036131858826,2.568530559539795,5.741123676300049,5.8935370445251465
6,0.7780202627182007,2.514578104019165,0.9739177227020264,0.8592416644096375
7,0.7479228973388672,2.477287769317627,0.9728115200996399,0.8518325686454773
8,0.782366156578064,2.452340841293335,0.9983753561973572,0.8716211318969727
9,0.7545322179794312,2.4209048748016357,0.9776405096054077,0.8448440432548523
