EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7600795030593872,0.8050627112388611,0.8096580505371094,0.760056734085083
1,0.7632230520248413,0.7833148837089539,0.8423925042152405,0.7631767392158508
2,0.7409617900848389,0.7903140187263489,0.7837064862251282,0.740987241268158
3,0.7528687119483948,0.7899417877197266,0.8088779449462891,0.7528591752052307
4,0.7715219855308533,0.8100621700286865,0.8208649158477783,0.7715048789978027
5,0.7525780200958252,0.787022054195404,0.8112803101539612,0.7525584101676941
6,0.734087347984314,0.780036985874176,0.7878778576850891,0.7340526580810547
7,0.7569320797920227,0.792009174823761,0.7999656200408936,0.7569575905799866
8,0.7495645880699158,0.7932887673377991,0.8049047589302063,0.7495501637458801
9,0.7483034729957581,0.7711437940597534,0.8305642604827881,0.748243510723114
