EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7541523575782776,1.0959751605987549,1.0093659162521362,1.0965120792388916,0.8114653825759888,0.826828122138977
1,0.7315452098846436,1.0968483686447144,1.0481300354003906,1.12924063205719,0.7862611413002014,0.8050356507301331
2,0.7659570574760437,1.1173913478851318,1.0228458642959595,1.1193907260894775,0.8141433000564575,0.8414103984832764
3,0.7672391533851624,1.1675761938095093,1.0347261428833008,1.177589774131775,0.813640832901001,0.8486810922622681
4,0.7225605845451355,1.0794216394424438,1.0151220560073853,1.10221266746521,0.7809695601463318,0.7987427711486816
5,0.738425076007843,1.0886067152023315,1.0392056703567505,1.1141588687896729,0.7873094081878662,0.8068974018096924
6,0.7593616247177124,1.101783037185669,1.0498895645141602,1.1198159456253052,0.8072704076766968,0.8285999894142151
7,0.7595623135566711,1.157845377922058,1.0237692594528198,1.1580188274383545,0.8101221323013306,0.8389407396316528
8,0.7606507539749146,1.146972894668579,1.052038550376892,1.1664055585861206,0.7997051477432251,0.8317311406135559
9,0.7550467252731323,1.1523665189743042,1.0305997133255005,1.1545798778533936,0.7985455393791199,0.8299512267112732
