EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.7234519720077515,0.7304455637931824,0.7251432538032532,0.7234519124031067
1,0.7315232753753662,0.7374081611633301,0.7342912554740906,0.7315232157707214
2,0.741365373134613,0.742900550365448,0.7487857341766357,0.7413655519485474
3,0.7591840028762817,0.760392963886261,0.7672975659370422,0.7591841816902161
4,0.7558656930923462,0.7626088857650757,0.7580071687698364,0.7558655142784119
5,0.7474172711372375,0.7504125833511353,0.7535808682441711,0.7474174499511719
6,0.7499270439147949,0.7559506893157959,0.7518755793571472,0.7499268651008606
7,0.746616780757904,0.7495889663696289,0.75289386510849,0.7466168999671936
8,0.7553201913833618,0.7646928429603577,0.7541844248771667,0.7553196549415588
9,0.7515523433685303,0.7568966746330261,0.7549603581428528,0.7515519857406616
