EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7610428333282471,0.7610321640968323,0.760983407497406,0.7609724402427673,0.7609977126121521,0.7609872221946716
1,0.7494062781333923,0.7556781768798828,0.7492414712905884,0.7554951310157776,0.7493380308151245,0.755474865436554
2,0.7616584300994873,0.7616584300994873,0.7621702551841736,0.7621702551841736,0.7618458867073059,0.7618458867073059
3,0.7750760316848755,0.7773614525794983,0.7760566473007202,0.7783375978469849,0.775192379951477,0.77741938829422
4,0.7493463158607483,0.7558238506317139,0.7494146227836609,0.7558804750442505,0.7490782737731934,0.7553920149803162
5,0.7592907547950745,0.7591917514801025,0.759063184261322,0.7589576840400696,0.7590001225471497,0.7589035630226135
6,0.7398794889450073,0.7522815465927124,0.7394000887870789,0.7518060207366943,0.7395662665367126,0.7518956065177917
7,0.7618245482444763,0.7666207551956177,0.7621846795082092,0.7669739127159119,0.7614160776138306,0.7660865783691406
8,0.7341464161872864,0.7566165924072266,0.7349337339401245,0.7573782205581665,0.734304666519165,0.7567030787467957
9,0.746989905834198,0.7468972206115723,0.747630774974823,0.7475269436836243,0.746714174747467,0.7466212511062622
