EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7439713478088379,0.7795392870903015,0.7444282174110413,0.77973473072052,0.7465900778770447,0.7708758115768433
1,0.7863951325416565,0.8368282318115234,0.7884029150009155,0.8385121822357178,0.7905032634735107,0.8255053758621216
2,0.7920348048210144,0.8138903975486755,0.7920524477958679,0.8136943578720093,0.7923848032951355,0.8067252039909363
3,0.7292666435241699,0.7631288766860962,0.7295995354652405,0.763119101524353,0.7306171655654907,0.7525759935379028
4,0.7662795782089233,0.7866349816322327,0.7702463269233704,0.7900868058204651,0.7675400972366333,0.7803897857666016
5,0.7727503180503845,0.80708247423172,0.7742039561271667,0.8081380128860474,0.777654767036438,0.8008521199226379
6,0.7023927569389343,0.7317155003547668,0.7033570408821106,0.7323956489562988,0.7050873041152954,0.7253437042236328
7,0.7740166187286377,0.7998296022415161,0.7745714783668518,0.8000799417495728,0.7735676765441895,0.7903950810432434
8,0.7707456350326538,0.7872728705406189,0.7715682983398438,0.7878203392028809,0.776089072227478,0.7863684296607971
9,0.7822012305259705,0.7957876920700073,0.7839067578315735,0.797078549861908,0.7875486016273499,0.7958322763442993
