EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7623963952064514,0.9585582613945007,0.9684971570968628,0.8960282206535339,0.7978183627128601,0.7958987355232239
1,0.7336058616638184,0.933032214641571,0.9125552177429199,0.8814163208007812,0.7729873657226562,0.7859985828399658
2,0.7768526077270508,0.9644132852554321,0.9328840374946594,0.8966836333274841,0.8059044480323792,0.8100319504737854
3,0.756096363067627,0.9299996495246887,0.9293330311775208,0.8752039074897766,0.7887994050979614,0.7917253971099854
4,0.7484777569770813,0.9171261787414551,0.9028702974319458,0.864274799823761,0.7906339168548584,0.7968631386756897
5,0.7568575739860535,0.9355077743530273,0.9522676467895508,0.8916062712669373,0.7958733439445496,0.7999225854873657
6,0.7572253942489624,0.9165830612182617,0.9581970572471619,0.871576726436615,0.789458692073822,0.781393826007843
7,0.7555899024009705,0.9301403164863586,0.9195064306259155,0.8734171986579895,0.7916223406791687,0.7978846430778503
8,0.7390981912612915,0.8924024701118469,0.9306820631027222,0.8506231904029846,0.786926805973053,0.7787248492240906
9,0.7690122723579407,0.9374150633811951,0.9712902903556824,0.903696596622467,0.8061692714691162,0.8032885789871216
