EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7476314902305603,0.8024921417236328,0.8033956289291382,0.7592840790748596,0.7807091474533081,0.7575481534004211
1,0.7447581887245178,0.8027141690254211,0.8137657046318054,0.7531198263168335,0.7790048122406006,0.7453137040138245
2,0.7585604190826416,0.7984967231750488,0.8279217481613159,0.763476550579071,0.8007231950759888,0.7622053623199463
3,0.7798254489898682,0.8250443339347839,0.8417112231254578,0.788587749004364,0.8168573379516602,0.7853900194168091
4,0.7398407459259033,0.8058595657348633,0.7942404747009277,0.7561064958572388,0.7704076766967773,0.7527744174003601
5,0.7573491334915161,0.8127824664115906,0.8119425773620605,0.7681349515914917,0.7872048020362854,0.7648507952690125
6,0.7543017864227295,0.811313271522522,0.8123635649681091,0.7686027884483337,0.7876359224319458,0.7649380564689636
7,0.7664543390274048,0.8359673619270325,0.8295152187347412,0.784936785697937,0.7979224324226379,0.7773793935775757
8,0.7412583231925964,0.8002322316169739,0.8082011342048645,0.7520870566368103,0.7769017219543457,0.7467015981674194
9,0.7530264854431152,0.8049139976501465,0.8262829780578613,0.7672991156578064,0.7948929071426392,0.7613208293914795
