EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7848196625709534,1.0804826021194458,1.2994807958602905,0.8365970253944397,0.9133023023605347,0.800513505935669
1,0.7723208665847778,1.0368642807006836,1.1885844469070435,0.8324170708656311,0.8905425071716309,0.8088601231575012
2,0.7464514970779419,1.035254716873169,1.1972858905792236,0.8072780966758728,0.867172360420227,0.7788634896278381
3,0.7657330632209778,1.0316669940948486,1.2621747255325317,0.8110169768333435,0.8976755142211914,0.7789013981819153
4,0.7690110206604004,1.0510377883911133,1.2580417394638062,0.8304222822189331,0.8968241810798645,0.7988116145133972
5,0.7654675841331482,1.026613473892212,1.2814722061157227,0.8191206455230713,0.9150051474571228,0.7888110876083374
6,0.7463638186454773,1.0036698579788208,1.261985421180725,0.7980198860168457,0.8951799869537354,0.7697300314903259
7,0.7623155117034912,1.0809880495071411,1.199784517288208,0.8188897371292114,0.8581242561340332,0.7853251695632935
8,0.7457152009010315,1.0350794792175293,1.2039281129837036,0.7967086434364319,0.8653334975242615,0.7708559632301331
9,0.7658120393753052,1.0475778579711914,1.2156932353973389,0.8199408054351807,0.8877289891242981,0.7931896448135376
