EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7421083450317383,0.9784974455833435,0.9639782309532166,0.9603415727615356,0.7704251408576965,0.7849171757698059
1,0.7464067339897156,0.9506882429122925,0.9331334233283997,0.9270327687263489,0.7900374531745911,0.7964183688163757
2,0.7879945039749146,0.9788803458213806,0.9795677065849304,0.9593545198440552,0.8191052079200745,0.8239870071411133
3,0.7851072549819946,0.9689505100250244,0.9909009337425232,0.9542801976203918,0.8225584030151367,0.8205668330192566
4,0.7669172286987305,0.964528501033783,0.9506564736366272,0.9483854174613953,0.812073826789856,0.8198099732398987
5,0.762730062007904,0.9811474084854126,0.9450699090957642,0.9517350196838379,0.7960777878761292,0.8095850944519043
6,0.7671371698379517,0.9596977829933167,0.9890161156654358,0.9625154733657837,0.7981504201889038,0.8043215274810791
7,0.767626941204071,0.9548784494400024,0.9692089557647705,0.9442271590232849,0.8043810725212097,0.8071361184120178
8,0.7565391063690186,0.9445034861564636,0.9723106622695923,0.9383854866027832,0.7957093715667725,0.7970635294914246
9,0.7667399048805237,1.0106004476547241,0.9637927412986755,0.9818770885467529,0.792915940284729,0.8132542371749878
