EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7737756967544556,1.333766222000122,1.4640092849731445,0.8002756237983704,1.1479262113571167,0.7975860238075256
1,0.7456159591674805,1.275376796722412,1.489534854888916,0.7748627662658691,1.2008756399154663,0.7717064619064331
2,0.7550562024116516,1.3315153121948242,1.4695616960525513,0.7782512903213501,1.1518324613571167,0.7756792306900024
3,0.7369340062141418,1.3301995992660522,1.4220114946365356,0.7597019076347351,1.131851315498352,0.7559875249862671
4,0.762145459651947,1.3268792629241943,1.558576226234436,0.7848563194274902,1.2181681394577026,0.7798479199409485
5,0.7604663968086243,1.3222736120224,1.5529664754867554,0.7833667397499084,1.2142422199249268,0.7788082361221313
6,0.7622072100639343,1.3327510356903076,1.5123780965805054,0.7808936834335327,1.1885963678359985,0.7770525813102722
7,0.7665929794311523,1.3636153936386108,1.4483598470687866,0.7822527885437012,1.1827621459960938,0.7802420854568481
8,0.755764365196228,1.2521860599517822,1.4198572635650635,0.7787349224090576,1.1701034307479858,0.7789693474769592
9,0.7459735870361328,1.3122774362564087,1.4685364961624146,0.7676572203636169,1.1605865955352783,0.7630886435508728
