EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7436313629150391,0.7547531127929688,0.7438673377037048,0.7547962665557861,0.7434486746788025,0.7514902353286743
1,0.752950131893158,0.7659809589385986,0.7528963088989258,0.7657966017723083,0.7527729868888855,0.7624039649963379
2,0.7644363641738892,0.7745445370674133,0.7644197940826416,0.7743521928787231,0.7645081281661987,0.7714796662330627
3,0.773435115814209,0.7850102186203003,0.7727165818214417,0.7841693162918091,0.772010862827301,0.7805397510528564
4,0.7492426633834839,0.7640699148178101,0.7503961324691772,0.7649456262588501,0.7480137944221497,0.7582517862319946
5,0.7388797998428345,0.76688551902771,0.7398555278778076,0.7676858901977539,0.7419312000274658,0.7635395526885986
6,0.7531391382217407,0.7715984582901001,0.7530766129493713,0.7713610529899597,0.7526201009750366,0.7668445110321045
7,0.7552147507667542,0.7698952555656433,0.756242036819458,0.7707505226135254,0.7545875310897827,0.7655143737792969
8,0.7345712184906006,0.7395938038825989,0.7347381114959717,0.7395642399787903,0.7355198860168457,0.738380491733551
9,0.7564308047294617,0.7601417303085327,0.7566918134689331,0.7602472305297852,0.7588664889335632,0.760919451713562
