EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7324579954147339,0.7445628046989441,0.7434690594673157,0.7424439787864685,0.7417820692062378,0.740851104259491
1,0.7427474856376648,0.756827712059021,0.7500798106193542,0.7507573366165161,0.7477342486381531,0.7484837770462036
2,0.7436010241508484,0.7571796774864197,0.7508279085159302,0.7514325380325317,0.7477089762687683,0.7484885454177856
3,0.7635653018951416,0.7795169353485107,0.7669224739074707,0.7719132900238037,0.7666620016098022,0.7710476517677307
4,0.7542544603347778,0.7706702351570129,0.762537956237793,0.7679677605628967,0.7627094388008118,0.767905592918396
5,0.7408016920089722,0.7511657476425171,0.7518920302391052,0.7470651268959045,0.7458767294883728,0.7424260973930359
6,0.7662301063537598,0.7768146395683289,0.7779770493507385,0.7760331630706787,0.7723520398139954,0.771251380443573
7,0.7562990784645081,0.7779147624969482,0.7597337961196899,0.76885586977005,0.755156397819519,0.7629452347755432
8,0.7584146857261658,0.7765790820121765,0.7647197246551514,0.7703250050544739,0.7606972455978394,0.7658129930496216
9,0.7458592653274536,0.7639032602310181,0.7478945255279541,0.7540560960769653,0.7480066418647766,0.7534840703010559
