EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7925813794136047,0.8427039980888367,0.7916477918624878,0.8407848477363586,0.7911829948425293,0.815535843372345
1,0.7719525098800659,0.8252376914024353,0.7746385335922241,0.8270406723022461,0.7692471146583557,0.7984403967857361
2,0.7632437944412231,0.7895913124084473,0.7657586336135864,0.7913259267807007,0.767523467540741,0.7800114154815674
3,0.7554875016212463,0.818288266658783,0.7610235214233398,0.8221381306648254,0.762559175491333,0.7963247299194336
4,0.762489378452301,0.812527060508728,0.7642662525177002,0.8130745887756348,0.7750944495201111,0.7980057001113892
5,0.7245308756828308,0.7650297284126282,0.7289241552352905,0.7680767178535461,0.7357771992683411,0.7551881074905396
6,0.7372188568115234,0.7886399030685425,0.7405516505241394,0.7907034754753113,0.7403296828269958,0.7653248906135559
7,0.7625665664672852,0.8181135058403015,0.7680208683013916,0.8222300410270691,0.7750945687294006,0.8038646578788757
8,0.7370442748069763,0.7796704173088074,0.7387310862541199,0.7805025577545166,0.7519714832305908,0.7706738710403442
9,0.7711250185966492,0.8079794049263,0.7744886875152588,0.8101611137390137,0.7826623916625977,0.7974793910980225
