EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7265797853469849,0.7797430157661438,0.7405675649642944,0.788258969783783,0.7461389899253845,0.7601284980773926
1,0.7510332465171814,0.8070648312568665,0.7640329003334045,0.8156052827835083,0.7717820405960083,0.7914296388626099
2,0.7754411101341248,0.8451613783836365,0.7802801728248596,0.846506655216217,0.7942285537719727,0.8181144595146179
3,0.7328376770019531,0.8204482793807983,0.7397952079772949,0.823130190372467,0.7437586784362793,0.7743772268295288
4,0.7748368382453918,0.8357772827148438,0.7746054530143738,0.8316429257392883,0.7937397956848145,0.812913715839386
5,0.7540819644927979,0.832156240940094,0.7647745609283447,0.8377707600593567,0.7685409784317017,0.7943276762962341
6,0.7546087503433228,0.7950411438941956,0.7620430588722229,0.7988624572753906,0.7727184891700745,0.7832746505737305
7,0.7514728307723999,0.8360372185707092,0.75547856092453,0.8353430032730103,0.7660348415374756,0.7926016449928284
8,0.7250151634216309,0.7884421348571777,0.7274010181427002,0.7863104343414307,0.7501482367515564,0.7673656940460205
9,0.7465040683746338,0.8283548951148987,0.749133288860321,0.8269990086555481,0.7663996815681458,0.7931537628173828
