EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7437445521354675,0.762333333492279,0.74528968334198,0.7634470462799072,0.7484022378921509,0.7592267990112305
1,0.7830314040184021,0.8062320351600647,0.7861650586128235,0.8087795376777649,0.7860298752784729,0.8000101447105408
2,0.7441362738609314,0.7702590823173523,0.7436387538909912,0.7692662477493286,0.7430997490882874,0.7588117122650146
3,0.7485114932060242,0.7690893411636353,0.7496027946472168,0.7697093486785889,0.7556456327438354,0.7682132720947266
4,0.7451949119567871,0.7768620252609253,0.7462595701217651,0.7774693369865417,0.7512425780296326,0.771125853061676
5,0.7510737180709839,0.7651683688163757,0.7500408291816711,0.7636256217956543,0.752032995223999,0.7595254182815552
6,0.7562718987464905,0.7761406898498535,0.7557106614112854,0.7749627232551575,0.7592141032218933,0.7705333828926086
7,0.7567675113677979,0.7764774560928345,0.7569724917411804,0.7762818336486816,0.7596133947372437,0.772803008556366
8,0.7402034401893616,0.7565418481826782,0.7409087419509888,0.7567039728164673,0.7443822622299194,0.7540410757064819
9,0.7748178839683533,0.7979952096939087,0.7744549512863159,0.7970283627510071,0.7730731964111328,0.7867422699928284
