EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7466267943382263,0.7910074591636658,0.7469412088394165,0.7906739711761475,0.7542642951011658,0.7783181071281433
1,0.7544335722923279,0.8024442791938782,0.7592569589614868,0.8064167499542236,0.7562960982322693,0.7808637619018555
2,0.7443429231643677,0.7849537134170532,0.7469279766082764,0.786651074886322,0.7541572451591492,0.7739872932434082
3,0.7378685474395752,0.7987646460533142,0.7410618662834167,0.8012797236442566,0.7488448023796082,0.7852270007133484
4,0.7584868669509888,0.7990063428878784,0.7612627148628235,0.8008133769035339,0.7663753628730774,0.7859091758728027
5,0.7501237392425537,0.7924878597259521,0.7561856508255005,0.7975365519523621,0.7579612135887146,0.7792358994483948
6,0.7288184762001038,0.7747550010681152,0.7308170795440674,0.7759015560150146,0.7425673604011536,0.7649173736572266
7,0.7407682538032532,0.779896080493927,0.742477536201477,0.7809200286865234,0.7545779347419739,0.7743955254554749
8,0.7554409503936768,0.802352249622345,0.758304238319397,0.8044544458389282,0.7613813281059265,0.7863410115242004
9,0.7282148599624634,0.7509118914604187,0.7298498153686523,0.751663327217102,0.7353986501693726,0.7434393763542175
