EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7587711811065674,0.7955840826034546,0.7772095203399658,0.7842826843261719,0.7717627286911011,0.7773126363754272
1,0.7597128748893738,0.7962985634803772,0.7773788571357727,0.7837965488433838,0.7740044593811035,0.7787841558456421
2,0.7868779301643372,0.8296897411346436,0.8112961053848267,0.8169753551483154,0.7910105586051941,0.7957793474197388
3,0.7432346940040588,0.7810286283493042,0.7774667143821716,0.7788820266723633,0.7582978010177612,0.7615191340446472
4,0.762083888053894,0.7921910881996155,0.7879998087882996,0.7872145771980286,0.779269278049469,0.7780885696411133
5,0.7668325901031494,0.8078649640083313,0.7900444865226746,0.7981677651405334,0.7735669016838074,0.780055046081543
6,0.7718310356140137,0.8091703653335571,0.7844326496124268,0.7911416888237,0.7800747752189636,0.7848422527313232
7,0.7490485310554504,0.7961430549621582,0.7754455804824829,0.7833102941513062,0.7596591711044312,0.765730619430542
8,0.7825420498847961,0.8129539489746094,0.7961900234222412,0.7970332503318787,0.7903763651847839,0.7919380068778992
9,0.7581930756568909,0.7915920615196228,0.7805429100990295,0.780606746673584,0.7678468227386475,0.7672616243362427
