EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7516498565673828,1.049345850944519,0.9291650056838989,1.0806151628494263,0.8005462288856506,0.825181782245636
1,0.7683846354484558,1.0432273149490356,0.9416727423667908,1.0762003660202026,0.8152201175689697,0.8361408114433289
2,0.7552639245986938,0.9781370162963867,0.942706823348999,1.0082257986068726,0.7941014766693115,0.7968079447746277
3,0.7580183744430542,1.0079408884048462,0.9644288420677185,1.0539218187332153,0.798923134803772,0.8117738366127014
4,0.7475371956825256,1.0014960765838623,0.915816605091095,1.0229744911193848,0.796917200088501,0.8123129606246948
5,0.7454499006271362,0.9864121079444885,0.9549504518508911,1.0391552448272705,0.7942705750465393,0.8040652871131897
6,0.7757433652877808,1.0068837404251099,0.9351202845573425,1.03341543674469,0.8201727867126465,0.8364179134368896
7,0.7682101726531982,1.0438001155853271,0.9716082215309143,1.0903105735778809,0.8094707131385803,0.8269383311271667
8,0.7574031352996826,1.008507251739502,0.9526561498641968,1.0477638244628906,0.7992718815803528,0.8108314275741577
9,0.7439854741096497,0.9895195364952087,0.9197279810905457,1.021607756614685,0.7976649403572083,0.8089156150817871
