EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7203116416931152,1.3229016065597534,1.4360525608062744,1.0153894424438477,0.8009656667709351,0.7946219444274902
1,0.7576198577880859,1.3186885118484497,1.4118880033493042,1.026674509048462,0.845790684223175,0.8331537246704102
2,0.7590203285217285,1.36154043674469,1.5015044212341309,1.0458495616912842,0.8232240676879883,0.8097642064094543
3,0.7307572960853577,1.3305020332336426,1.3871777057647705,1.0009485483169556,0.813027560710907,0.802213191986084
4,0.7444612979888916,1.358277440071106,1.4857778549194336,1.047052264213562,0.8261078596115112,0.8122687935829163
5,0.7478245496749878,1.371985673904419,1.4990558624267578,1.0141710042953491,0.8154223561286926,0.7979377508163452
6,0.7835038304328918,1.4077068567276,1.4768390655517578,1.0663878917694092,0.8486433029174805,0.8418716788291931
7,0.7663471102714539,1.3579258918762207,1.4506298303604126,1.038007140159607,0.8424620032310486,0.8309290409088135
8,0.7550421357154846,1.4504261016845703,1.5047804117202759,1.068691372871399,0.813116729259491,0.8147889971733093
9,0.7416711449623108,1.3297704458236694,1.4808598756790161,1.045776128768921,0.8240295648574829,0.8120355606079102
