EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7480166554450989,0.7508866190910339,0.7487537264823914,0.7512162327766418,0.7468550801277161,0.7482778429985046
1,0.7792786955833435,0.7862099409103394,0.779536783695221,0.786227285861969,0.7807155847549438,0.7858576774597168
2,0.7685930132865906,0.7754813432693481,0.7693671584129333,0.7758166193962097,0.7684890627861023,0.7729393243789673
3,0.7376397848129272,0.7430219650268555,0.7375481128692627,0.7426221370697021,0.738089382648468,0.7419145703315735
4,0.7615888714790344,0.7760660648345947,0.7612569332122803,0.7753806114196777,0.7585514187812805,0.7695044875144958
5,0.75273197889328,0.7544413208961487,0.7527293562889099,0.754112184047699,0.7510717511177063,0.7518051862716675
6,0.7519497275352478,0.7647311091423035,0.7532853484153748,0.7657138109207153,0.7528122663497925,0.7622910737991333
7,0.7407786250114441,0.7617694735527039,0.7404423356056213,0.761167049407959,0.7413196563720703,0.7578908801078796
8,0.7343959212303162,0.739170491695404,0.733514666557312,0.7379407286643982,0.7359694242477417,0.738981306552887
9,0.7625689506530762,0.7680594325065613,0.7635229825973511,0.7685831785202026,0.7626521587371826,0.766203761100769
