EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7384047508239746,0.7529368996620178,0.7380164265632629,0.7523314952850342,0.7397812604904175,0.7505298852920532
1,0.7741239070892334,0.7873575091362,0.7749595046043396,0.787935197353363,0.7749301791191101,0.7849575281143188
2,0.723023533821106,0.7280669808387756,0.7223412990570068,0.7271609306335449,0.7258949279785156,0.7291111946105957
3,0.7534337043762207,0.7673037052154541,0.7527051568031311,0.766319990158081,0.7562135457992554,0.7660566568374634
4,0.7305594682693481,0.7364223599433899,0.731252908706665,0.7368067502975464,0.7334336042404175,0.7366668581962585
5,0.7618988752365112,0.7771832346916199,0.762145459651947,0.777180552482605,0.762879490852356,0.7737938165664673
6,0.7676606774330139,0.7798388004302979,0.7698144912719727,0.781688928604126,0.7690643072128296,0.7774819731712341
7,0.7582066655158997,0.7718338370323181,0.7581746578216553,0.7715373039245605,0.7581073641777039,0.7678396701812744
8,0.7700685858726501,0.800178587436676,0.7695722579956055,0.7994095683097839,0.767148494720459,0.7895607352256775
9,0.7728303670883179,0.7907081246376038,0.7734596729278564,0.7911161780357361,0.774389386177063,0.7877585887908936
