EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7634532451629639,0.8092688918113708,0.7835968732833862,0.8011910915374756,0.7809457778930664,0.7878638505935669
1,0.7430985569953918,0.8017398118972778,0.763691246509552,0.7925279140472412,0.7561967968940735,0.7715272903442383
2,0.7510396838188171,0.7916284203529358,0.777533769607544,0.7872846722602844,0.7611926198005676,0.7652793526649475
3,0.7515324950218201,0.8035163283348083,0.766438901424408,0.7873716354370117,0.7583441138267517,0.7685121297836304
4,0.7642936706542969,0.8131723403930664,0.7780309319496155,0.799809992313385,0.7761234045028687,0.7861486077308655
5,0.7461546659469604,0.7987803816795349,0.7755089402198792,0.7949312925338745,0.7570925354957581,0.7661018967628479
6,0.758065938949585,0.8019856214523315,0.7803027033805847,0.7970501184463501,0.7755367755889893,0.7834340929985046
7,0.7463486790657043,0.8038657903671265,0.7606332898139954,0.7906884551048279,0.7594805359840393,0.7755070328712463
8,0.7479608654975891,0.7921522259712219,0.7640722990036011,0.77940434217453,0.7600239515304565,0.7688480019569397
9,0.7750846743583679,0.8282546997070312,0.7996852993965149,0.8208712935447693,0.7874870300292969,0.7975861430168152
