EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7517367601394653,0.7517960667610168,0.7511700987815857,0.7512252926826477,0.7522608637809753,0.7523147463798523
1,0.7535909414291382,0.7633155584335327,0.7541561126708984,0.7638497352600098,0.7528218030929565,0.762439489364624
2,0.7524701356887817,0.7620652914047241,0.7534988522529602,0.763109564781189,0.7532926201820374,0.7624485492706299
3,0.7444055676460266,0.7467331290245056,0.7447558641433716,0.7470675706863403,0.7443030476570129,0.7464198470115662
4,0.7374821305274963,0.7640056014060974,0.737964391708374,0.7645335793495178,0.7380124926567078,0.7641446590423584
5,0.7602916955947876,0.7765184640884399,0.7601560354232788,0.7764073014259338,0.7610139846801758,0.7770430445671082
6,0.7553714513778687,0.7637365460395813,0.7557234168052673,0.7640687227249146,0.7554764151573181,0.7635692954063416
7,0.768339216709137,0.7744713425636292,0.7686418294906616,0.7747799754142761,0.7675789594650269,0.7734337449073792
8,0.7325442433357239,0.7359053492546082,0.7342613935470581,0.737600564956665,0.7328185439109802,0.7359147071838379
9,0.7458415031433105,0.7811827659606934,0.7469292283058167,0.7822462320327759,0.7456709742546082,0.7804198861122131
