EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7529090046882629,0.7691790461540222,0.751620888710022,0.7643709778785706,0.7510618567466736,0.7601699233055115
1,0.7495412826538086,0.7592453956604004,0.7558780312538147,0.7613983750343323,0.7576253414154053,0.7601559162139893
2,0.7584299445152283,0.7787106037139893,0.7608422040939331,0.7778696417808533,0.7620658874511719,0.7742723822593689
3,0.7547948360443115,0.7679859399795532,0.756801426410675,0.7663111686706543,0.7586146593093872,0.7647733688354492
4,0.7560905814170837,0.7677457332611084,0.7603247165679932,0.7680595517158508,0.7595425248146057,0.7642971277236938
5,0.7575882077217102,0.775488555431366,0.7597391605377197,0.774241030216217,0.7612847685813904,0.7709965109825134
6,0.7642709612846375,0.7820732593536377,0.7672017812728882,0.7808679938316345,0.7662603259086609,0.7754698991775513
7,0.7523491978645325,0.7670168280601501,0.7535439133644104,0.7642733454704285,0.7544317245483398,0.7614606618881226
8,0.729015052318573,0.7483212947845459,0.7316063046455383,0.7474029064178467,0.7327887415885925,0.7441842555999756
9,0.7403638362884521,0.7513012886047363,0.7446030974388123,0.7520397901535034,0.7451565265655518,0.7500224709510803
