EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7403682470321655,0.7500078082084656,0.7412109971046448,0.7508408427238464,0.7400075793266296,0.7492537498474121
1,0.749488353729248,0.7528274059295654,0.7501989603042603,0.7535218000411987,0.7499669194221497,0.7529957294464111
2,0.7597599625587463,0.7646723389625549,0.7597256302833557,0.7646359205245972,0.7596095204353333,0.764193058013916
3,0.7347817420959473,0.7371605038642883,0.7349966168403625,0.7373632788658142,0.7344545125961304,0.7365539073944092
4,0.7518928050994873,0.7529466152191162,0.7521150708198547,0.7531627416610718,0.7514867186546326,0.7524620294570923
5,0.7702530026435852,0.7857884168624878,0.7701742649078369,0.7857003808021545,0.7707773447036743,0.7855831384658813
6,0.7602397203445435,0.760810375213623,0.7598070502281189,0.7603575587272644,0.7605172991752625,0.7609859108924866
7,0.7619059085845947,0.7628065347671509,0.762191891670227,0.7630839943885803,0.7624214291572571,0.7632225751876831
8,0.7402158379554749,0.7440705895423889,0.7401586174964905,0.7440109848976135,0.7395237684249878,0.7431057095527649
9,0.7570251822471619,0.7590293884277344,0.7572270631790161,0.7592222094535828,0.7575126886367798,0.7592977285385132
