EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7281997203826904,0.7632794976234436,0.7457741498947144,0.74510258436203,0.7398551106452942,0.7415523529052734
1,0.7470194697380066,0.7825631499290466,0.7612950205802917,0.7615310549736023,0.7525533437728882,0.7548735737800598
2,0.7535062432289124,0.7752782106399536,0.7785052061080933,0.7666060328483582,0.7662436366081238,0.7608292698860168
3,0.7533925175666809,0.783694863319397,0.7810438871383667,0.7772117853164673,0.7671830058097839,0.7677907347679138
4,0.7563272714614868,0.8011126518249512,0.770485520362854,0.780185878276825,0.763163149356842,0.7727145552635193
5,0.7393856048583984,0.7646617889404297,0.7674235105514526,0.7566205859184265,0.7564811706542969,0.7516811490058899
6,0.763128936290741,0.796945333480835,0.7806606888771057,0.7825956344604492,0.7762399315834045,0.7801260352134705
7,0.7494936585426331,0.7766490578651428,0.7721184492111206,0.7631070613861084,0.7642001509666443,0.7595789432525635
8,0.7601709365844727,0.7938389182090759,0.7763063311576843,0.7748929858207703,0.7633127570152283,0.7652550935745239
9,0.7788909673690796,0.818179190158844,0.8030379414558411,0.8071588277816772,0.7882044315338135,0.7944046854972839
